timestamp,nodeId,rssi,temp,hum,light,co2ppm,soilMoisture,voltage
2025-06-07 13:48:01,NODE_1,-40,27.30,48.00,595,456.00,0.00,6.65
2025-06-07 13:48:11,NODE_1,-40,27.60,48.00,597,453.00,0.00,6.66
2025-06-07 13:48:21,NODE_1,-40,27.10,48.00,597,449.00,0.00,6.68
2025-06-07 13:48:31,NODE_1,-40,27.80,48.00,601,448.00,0.00,6.65
2025-06-07 13:48:41,NODE_1,-40,27.30,49.00,592,468.00,0.00,6.65
2025-06-07 13:48:51,NODE_1,-40,27.20,50.00,598,462.00,0.00,6.86
2025-06-07 13:49:01,NODE_1,-40,27.50,49.00,595,455.00,0.00,6.86
2025-06-07 13:49:11,NODE_1,-40,27.30,49.00,571,457.00,0.00,6.70
2025-06-07 13:49:21,NODE_1,-40,27.80,49.00,583,457.00,0.00,6.77
2025-06-07 13:49:31,NODE_1,-40,27.20,49.00,583,460.00,0.00,6.86
2025-06-07 13:49:41,NODE_1,-40,27.60,49.00,576,452.00,0.00,6.87
2025-06-07 13:49:51,NODE_1,-40,27.00,49.00,508,454.00,0.00,6.65
2025-06-07 13:50:01,NODE_1,-40,27.70,49.00,530,448.00,0.00,6.82
2025-06-07 13:50:12,NODE_1,-40,27.90,49.00,575,447.00,0.00,6.75
2025-06-07 13:50:22,NODE_1,-40,26.70,49.00,533,444.00,0.00,6.70
2025-06-07 13:50:32,NODE_1,-40,26.20,49.00,529,439.00,0.00,6.82
2025-06-07 13:50:42,NODE_1,-40,26.30,49.00,532,443.00,0.00,6.73
2025-06-07 13:50:52,NODE_1,-40,26.30,49.00,571,439.00,0.00,6.72
2025-06-07 13:51:02,NODE_1,-40,26.60,49.00,551,446.00,0.00,6.62
2025-06-07 13:51:12,NODE_1,-40,26.60,49.00,581,447.00,0.00,6.84
2025-06-07 13:51:22,NODE_1,-40,26.70,50.00,583,441.00,0.00,6.86
2025-06-07 13:51:32,NODE_1,-40,26.20,49.00,625,439.00,0.00,6.60
2025-06-07 13:51:42,NODE_1,-40,26.10,49.00,673,432.00,0.00,6.73
2025-06-07 13:51:52,NODE_1,-40,26.40,49.00,651,438.00,0.00,6.67
2025-06-07 13:52:02,NODE_1,-40,26.00,49.00,638,442.00,0.00,6.73
2025-06-07 13:52:12,NODE_1,-40,26.50,49.00,587,436.00,0.00,6.75
2025-06-07 13:52:22,NODE_1,-40,26.20,49.00,597,435.00,0.00,6.58
2025-06-07 13:52:32,NODE_1,-40,26.30,49.00,614,432.00,0.00,6.60
2025-06-07 13:52:42,NODE_1,-40,26.20,49.00,619,431.00,0.00,6.87
